UF,CONSULTOR_USADO,CNPJ_REFERENCIA,EAN,PRODUTO,DISTRIBUIDORA,ESTOQUE,DESCONTO,PF_DIST,PF_FABRICA,PRECO_COM_IMPOSTO,PRECO_SEM_IMPOSTO,DATA_ATUALIZACAO,STATUS,ERRO
PI,GD,45592059000154,7896004712581,Cefalexina 1 g Caixa 8 Comprimidos Revestidos,Panpharma - PI,81.0,0.0,83.2,0.0,60.79,59.64,2026-07-27 07:30:24,OK,
PI,GD,45592059000154,7896004712932,Clonazepam 2.5 mg/ml Frasco 20 ml Gotas,Plusfarma - PI,779.0,0.0,15.46,0.0,4.91,4.91,2026-07-27 07:30:28,OK,
PI,GD,45592059000154,7896004712932,Clonazepam 2.5 mg/ml Frasco 20 ml Gotas,Panpharma - PI,20.0,0.0,15.46,0.0,5.47,5.53,2026-07-27 07:30:28,OK,
PI,GD,45592059000154,7896004712932,Clonazepam 2.5 mg/ml Frasco 20 ml Gotas,Nazaria - PI,2884.0,0.0,15.46,0.0,5.56,5.31,2026-07-27 07:30:28,OK,
PI,GD,45592059000154,7896004712932,Clonazepam 2.5 mg/ml Frasco 20 ml Gotas,Total Comércio - PI,318.0,0.0,15.46,0.0,5.56,5.31,2026-07-27 07:30:28,OK,
PI,GD,45592059000154,7896004712963,Mesalazina 800 mg Caixa 30 Comprimidos Revestidos,Plusfarma - PI,121.0,0.0,103.83,0.0,65.64,65.64,2026-07-27 07:30:31,OK,
PI,GD,45592059000154,7896004712963,Mesalazina 800 mg Caixa 30 Comprimidos Revestidos,Nazaria - PI,316.0,0.0,103.83,0.0,68.83,65.64,2026-07-27 07:30:31,OK,
PI,GD,45592059000154,7896004712963,Mesalazina 800 mg Caixa 30 Comprimidos Revestidos,Panpharma - PI,40.0,0.0,103.83,0.0,81.36,79.67,2026-07-27 07:30:31,OK,
PI,GD,45592059000154,7896004713007,Topiramato 100 mg Caixa 60 Comprimidos Revestidos,Plusfarma - PI,49.0,0.0,243.03,0.0,46.88,46.88,2026-07-27 07:30:34,OK,
PI,GD,45592059000154,7896004713007,Topiramato 100 mg Caixa 60 Comprimidos Revestidos,Nazaria - PI,29.0,0.0,243.03,0.0,49.16,46.88,2026-07-27 07:30:34,OK,
PI,GD,45592059000154,7896004713007,Topiramato 100 mg Caixa 60 Comprimidos Revestidos,Panpharma - PI,30.0,0.0,243.03,0.0,54.41,56.75,2026-07-27 07:30:34,OK,
PI,GD,45592059000154,7896004713014,Topiramato 50 mg Caixa 60 Comprimidos Revestidos,Plusfarma - PI,5.0,0.0,165.61,0.0,20.7,20.7,2026-07-27 07:30:37,OK,
PI,GD,45592059000154,7896004713014,Topiramato 50 mg Caixa 60 Comprimidos Revestidos,Total Comércio - PI,59.0,0.0,165.61,0.0,25.01,23.85,2026-07-27 07:30:37,OK,
PI,GD,45592059000154,7896004713014,Topiramato 50 mg Caixa 60 Comprimidos Revestidos,Nazaria - PI,45.0,0.0,165.61,0.0,25.01,23.85,2026-07-27 07:30:37,OK,
PI,GD,45592059000154,7896004713014,Topiramato 50 mg Caixa 60 Comprimidos Revestidos,Panpharma - PI,66.0,0.0,165.61,0.0,26.08,28.19,2026-07-27 07:30:37,OK,
PI,GD,45592059000154,7896004713021,Topiramato 25 mg Caixa 60 Comprimidos Revestidos,Plusfarma - PI,48.0,0.0,91.11,0.0,12.63,12.63,2026-07-27 07:30:41,OK,
PI,GD,45592059000154,7896004713021,Topiramato 25 mg Caixa 60 Comprimidos Revestidos,Panpharma - PI,22.0,0.0,91.11,0.0,14.01,15.18,2026-07-27 07:30:41,OK,
PI,GD,45592059000154,7896004713021,Topiramato 25 mg Caixa 60 Comprimidos Revestidos,Total Comércio - PI,93.0,0.0,91.11,0.0,15.9,15.16,2026-07-27 07:30:41,OK,
PI,GD,45592059000154,7896004713021,Topiramato 25 mg Caixa 60 Comprimidos Revestidos,Nazaria - PI,81.0,0.0,91.11,0.0,15.9,15.16,2026-07-27 07:30:41,OK,
